time,lN,fN01,fN02,fN03,fN04,fN05,fN06,fN07,fN08,fN09,fN10,fN11,fN12,fN13,fN14,fN15,fN16,fN17,fN18,fN19,fN20,fN21,fN22,fN23,fN24,fNavg,fNstd,fNmin,fNmax
1.000000e-03,1.000180e+00,-2.564885e-01,-1.880583e-01,-1.139013e-01,-2.273333e-01,-1.011538e-01,-9.161491e-02,-6.530806e-02,-2.378621e-01,-1.634899e-01,-1.358500e-01,-1.726766e-01,-1.780791e-01,-1.255745e-01,-2.344800e-01,-9.538690e-02,-2.096735e-01,-9.072289e-02,-6.913295e-02,-1.891875e-01,-1.444231e-01,-1.593434e-01,-1.721633e-01,-3.437500e-01,-2.577647e-01,-1.676424e-01,6.788519e-02,-3.437500e-01,-6.530806e-02
2.000000e-03,1.000220e+00,-2.331298e-01,-1.598058e-01,-1.183857e-01,-2.136667e-01,-1.018846e-01,-9.068323e-02,-6.194313e-02,-2.162069e-01,-1.691275e-01,-1.397500e-01,-1.671004e-01,-1.785311e-01,-1.182128e-01,-2.419200e-01,-9.901786e-02,-2.087755e-01,-9.072289e-02,-7.323699e-02,-1.876875e-01,-1.411058e-01,-1.559091e-01,-1.712653e-01,-3.492500e-01,-2.671176e-01,-1.647682e-01,6.667616e-02,-3.492500e-01,-6.194313e-02
3.000000e-03,1.000130e+00,-2.490076e-01,-1.731068e-01,-1.040807e-01,-2.067778e-01,-1.079231e-01,-8.993789e-02,-6.215640e-02,-2.111724e-01,-1.713423e-01,-1.447500e-01,-1.661710e-01,-1.670621e-01,-1.183830e-01,-2.473600e-01,-1.108631e-01,-2.099592e-01,-9.307229e-02,-7.867052e-02,-1.845625e-01,-1.428846e-01,-1.524242e-01,-1.693878e-01,-3.601250e-01,-2.612941e-01,-1.659364e-01,6.756032e-02,-3.601250e-01,-6.215640e-02
4.000000e-03,1.000200e+00,-2.769466e-01,-2.336893e-01,-1.167265e-01,-2.167778e-01,-1.148462e-01,-9.108696e-02,-6.369668e-02,-1.695172e-01,-1.683221e-01,-1.473500e-01,-1.691822e-01,-1.581356e-01,-1.234894e-01,-2.456000e-01,-1.233929e-01,-2.100816e-01,-9.728916e-02,-8.601156e-02,-1.892500e-01,-1.510577e-01,-1.504545e-01,-1.665306e-01,-3.708750e-01,-2.713529e-01,-1.713193e-01,6.995546e-02,-3.708750e-01,-6.369668e-02
5.000000e-03,1.000150e+00,-2.792366e-01,-2.694175e-01,-1.278924e-01,-2.388889e-01,-1.173462e-01,-9.394410e-02,-6.369668e-02,-1.677241e-01,-1.733557e-01,-1.466000e-01,-1.707063e-01,-1.733898e-01,-1.241277e-01,-2.339200e-01,-1.678571e-01,-2.115510e-01,-9.704819e-02,-8.757225e-02,-1.940000e-01,-1.559135e-01,-1.529798e-01,-1.655918e-01,-3.753750e-01,-2.805882e-01,-1.778635e-01,7.153499e-02,-3.753750e-01,-6.369668e-02
6.000000e-03,1.000180e+00,-2.594656e-01,-2.742718e-01,-1.333184e-01,-2.574444e-01,-1.106538e-01,-9.381988e-02,-6.087678e-02,-2.071034e-01,-1.732215e-01,-1.431000e-01,-1.672491e-01,-1.879096e-01,-1.211489e-01,-2.322400e-01,-1.958036e-01,-2.111837e-01,-9.373494e-02,-8.260116e-02,-1.920000e-01,-1.549519e-01,-1.552525e-01,-1.691429e-01,-3.672500e-01,-2.759412e-01,-1.799869e-01,7.138048e-02,-3.672500e-01,-6.087678e-02
7.000000e-03,1.000210e+00,-2.495420e-01,-2.575728e-01,-1.517040e-01,-2.672222e-01,-1.040769e-01,-9.388199e-02,-5.888626e-02,-2.001379e-01,-1.653691e-01,-1.449500e-01,-1.650558e-01,-1.971751e-01,-1.171064e-01,-2.364800e-01,-2.236310e-01,-2.100000e-01,-9.421687e-02,-7.346821e-02,-1.925625e-01,-1.484135e-01,-1.548990e-01,-1.723265e-01,-3.566250e-01,-2.635294e-01,-1.791180e-01,7.015874e-02,-3.566250e-01,-5.888626e-02
8.000000e-03,1.000210e+00,-2.581679e-01,-2.613592e-01,-1.450673e-01,-2.662222e-01,-1.049231e-01,-9.350932e-02,-6.011848e-02,-2.278621e-01,-1.657718e-01,-1.465500e-01,-1.682156e-01,-1.870056e-01,-1.189362e-01,-2.355200e-01,-2.510417e-01,-2.041633e-01,-9.493976e-02,-6.589595e-02,-1.930000e-01,-1.395673e-01,-1.534343e-01,-1.748163e-01,-3.447500e-01,-2.534118e-01,-1.797604e-01,7.083927e-02,-3.447500e-01,-6.011848e-02
9.000000e-03,1.000190e+00,-2.673282e-01,-2.838835e-01,-1.490583e-01,-2.493333e-01,-1.077692e-01,-9.487578e-02,-6.469194e-02,-2.383448e-01,-1.614765e-01,-1.430000e-01,-1.709294e-01,-1.754802e-01,-1.275319e-01,-2.391200e-01,-2.666964e-01,-1.960408e-01,-9.096386e-02,-6.531792e-02,-1.890000e-01,-1.388942e-01,-1.527273e-01,-1.736327e-01,-3.421250e-01,-2.525882e-01,-1.808671e-01,7.198160e-02,-3.421250e-01,-6.469194e-02
1.000000e-02,1.000260e+00,-2.587023e-01,-2.956311e-01,-1.585202e-01,-2.286667e-01,-1.084231e-01,-9.422360e-02,-6.713270e-02,-2.297241e-01,-1.412081e-01,-1.358500e-01,-1.719331e-01,-1.830508e-01,-1.314043e-01,-2.451200e-01,-2.677976e-01,-1.947347e-01,-8.156627e-02,-7.387283e-02,-1.931875e-01,-1.491827e-01,-1.530808e-01,-1.700000e-01,-3.566250e-01,-2.632353e-01,-1.813697e-01,7.334928e-02,-3.566250e-01,-6.713270e-02
1.100000e-02,1.000100e+00,-2.426718e-01,-2.465049e-01,-1.423767e-01,-2.110000e-01,-1.105000e-01,-9.434783e-02,-6.774882e-02,-2.428966e-01,-1.426846e-01,-1.359000e-01,-1.695539e-01,-1.894350e-01,-1.257021e-01,-2.440800e-01,-2.655060e-01,-2.097143e-01,-6.162651e-02,-8.219653e-02,-1.903125e-01,-1.568269e-01,-1.554545e-01,-1.669796e-01,-3.643750e-01,-2.691176e-01,-1.786463e-01,7.220324e-02,-3.643750e-01,-6.162651e-02
1.200000e-02,1.000240e+00,-2.429771e-01,-2.041748e-01,-1.222422e-01,-2.092222e-01,-1.106538e-01,-9.372671e-02,-6.331754e-02,-2.520000e-01,-1.683221e-01,-1.398500e-01,-1.671375e-01,-1.785876e-01,-1.226383e-01,-2.414400e-01,-2.711012e-01,-2.213469e-01,-5.222892e-02,-7.976879e-02,-1.748125e-01,-1.582212e-01,-1.578788e-01,-1.614694e-01,-3.596250e-01,-2.622353e-01,-1.756241e-01,7.218472e-02,-3.596250e-01,-5.222892e-02
1.300000e-02,1.000260e+00,-2.654198e-01,-1.933010e-01,-1.120179e-01,-2.320000e-01,-1.090385e-01,-9.236025e-02,-6.085308e-02,-2.520690e-01,-1.832215e-01,-1.477000e-01,-1.688104e-01,-1.567797e-01,-1.273191e-01,-2.437600e-01,-2.784821e-01,-2.285306e-01,-7.361446e-02,-6.942197e-02,-1.710000e-01,-1.524519e-01,-1.575253e-01,-1.591837e-01,-3.441250e-01,-2.524118e-01,-1.763082e-01,7.208066e-02,-3.441250e-01,-6.085308e-02
1.400000e-02,1.000140e+00,-2.835115e-01,-1.522330e-01,-1.176682e-01,-2.533333e-01,-1.084615e-01,-9.012422e-02,-6.194313e-02,-2.753103e-01,-1.904027e-01,-1.522500e-01,-1.717100e-01,-1.437288e-01,-1.282128e-01,-2.412000e-01,-2.751190e-01,-2.220000e-01,-1.038554e-01,-6.080925e-02,-1.910625e-01,-1.462981e-01,-1.571212e-01,-1.571837e-01,-3.302500e-01,-2.553529e-01,-1.778809e-01,7.272069e-02,-3.302500e-01,-6.080925e-02
1.500000e-02,1.000060e+00,-2.826718e-01,-1.471845e-01,-1.363677e-01,-2.506667e-01,-1.055385e-01,-8.785714e-02,-6.208531e-02,-2.463448e-01,-1.843624e-01,-1.506000e-01,-1.701859e-01,-1.568927e-01,-1.187660e-01,-2.372800e-01,-2.644345e-01,-2.124082e-01,-1.213253e-01,-6.063584e-02,-2.121250e-01,-1.498077e-01,-1.573737e-01,-1.554694e-01,-3.365000e-01,-2.616471e-01,-1.778554e-01,7.052656e-02,-3.365000e-01,-6.063584e-02
1.600000e-02,1.000220e+00,-2.660305e-01,-2.025243e-01,-1.464126e-01,-2.313333e-01,-1.050385e-01,-9.024845e-02,-6.369668e-02,-2.055862e-01,-1.746980e-01,-1.457000e-01,-1.658364e-01,-1.845198e-01,-1.083404e-01,-2.436000e-01,-2.597024e-01,-2.164490e-01,-1.198193e-01,-7.248555e-02,-2.229375e-01,-1.546635e-01,-1.541919e-01,-1.633061e-01,-3.547500e-01,-2.627059e-01,-1.797740e-01,6.886042e-02,-3.547500e-01,-6.369668e-02
1.700000e-02,1.000250e+00,-2.535878e-01,-2.022330e-01,-1.300448e-01,-2.081111e-01,-1.109231e-01,-9.546584e-02,-6.497630e-02,-1.870345e-01,-1.840940e-01,-1.418000e-01,-1.624164e-01,-1.806780e-01,-9.429787e-02,-2.440800e-01,-2.672917e-01,-2.263265e-01,-1.096386e-01,-8.109827e-02,-2.144375e-01,-1.552404e-01,-1.495455e-01,-1.740816e-01,-3.667500e-01,-2.562941e-01,-1.775186e-01,6.935353e-02,-3.667500e-01,-6.497630e-02
1.800000e-02,1.000160e+00,-2.593130e-01,-2.333010e-01,-1.077130e-01,-2.048889e-01,-1.158462e-01,-9.757764e-02,-6.443128e-02,-1.989655e-01,-1.866443e-01,-1.397000e-01,-1.622677e-01,-1.611299e-01,-9.578723e-02,-2.408800e-01,-2.800298e-01,-2.180816e-01,-1.078916e-01,-8.179191e-02,-1.986250e-01,-1.509615e-01,-1.378788e-01,-1.786531e-01,-3.648750e-01,-2.472353e-01,-1.764362e-01,7.082831e-02,-3.648750e-01,-6.443128e-02
1.900000e-02,1.000340e+00,-2.634351e-01,-2.544660e-01,-1.112556e-01,-2.237778e-01,-1.146923e-01,-9.742236e-02,-6.360190e-02,-2.297241e-01,-1.668456e-01,-1.379500e-01,-1.671375e-01,-1.550847e-01,-1.276596e-01,-2.372800e-01,-2.898214e-01,-2.036735e-01,-1.195783e-01,-7.647399e-02,-1.989375e-01,-1.448558e-01,-1.224747e-01,-1.790612e-01,-3.578750e-01,-2.508824e-01,-1.789153e-01,7.174346e-02,-3.578750e-01,-6.360190e-02
2.000000e-02,1.000190e+00,-2.615267e-01,-2.612621e-01,-1.620628e-01,-2.428889e-01,-1.096538e-01,-9.450311e-02,-6.218009e-02,-2.488276e-01,-1.384564e-01,-1.401500e-01,-1.719331e-01,-1.691525e-01,-1.374043e-01,-2.319200e-01,-2.882738e-01,-1.869388e-01,-1.132530e-01,-7.173410e-02,-2.050000e-01,-1.455288e-01,-1.244444e-01,-1.795918e-01,-3.495000e-01,-2.611765e-01,-1.815568e-01,7.203016e-02,-3.495000e-01,-6.218009e-02
2.100000e-02,1.000160e+00,-2.654198e-01,-2.624272e-01,-2.429596e-01,-2.513333e-01,-1.046923e-01,-9.127329e-02,-6.142180e-02,-2.368966e-01,-1.276510e-01,-1.448500e-01,-1.689591e-01,-1.896045e-01,-1.301277e-01,-2.320000e-01,-2.778274e-01,-1.945714e-01,-9.228916e-02,-7.236994e-02,-2.005000e-01,-1.511538e-01,-1.500505e-01,-1.791429e-01,-3.472500e-01,-2.684118e-01,-1.851326e-01,7.352242e-02,-3.472500e-01,-6.142180e-02
2.200000e-02,1.000140e+00,-2.684733e-01,-2.630097e-01,-2.989686e-01,-2.447778e-01,-1.046154e-01,-8.962733e-02,-6.336493e-02,-2.220000e-01,-1.565772e-01,-1.478000e-01,-1.620074e-01,-1.851977e-01,-1.204681e-01,-2.453600e-01,-2.738095e-01,-2.235918e-01,-7.355422e-02,-7.664740e-02,-1.820625e-01,-1.557692e-01,-1.687879e-01,-1.864082e-01,-3.565000e-01,-2.750000e-01,-1.893491e-01,7.734889e-02,-3.565000e-01,-6.336493e-02
2.300000e-02,1.000150e+00,-2.684733e-01,-2.692233e-01,-3.261435e-01,-2.365556e-01,-1.094615e-01,-9.124224e-02,-6.729858e-02,-2.186207e-01,-1.709396e-01,-1.464500e-01,-1.615985e-01,-1.753672e-01,-1.191064e-01,-2.500800e-01,-2.714881e-01,-2.201224e-01,-5.373494e-02,-8.023121e-02,-1.530625e-01,-1.556731e-01,-1.802020e-01,-1.880408e-01,-3.636250e-01,-2.723529e-01,-1.895456e-01,8.033721e-02,-3.636250e-01,-5.373494e-02
2.400000e-02,1.000260e+00,-2.661069e-01,-2.872816e-01,-3.507175e-01,-2.311111e-01,-1.108077e-01,-9.285714e-02,-6.725118e-02,-2.268966e-01,-1.577852e-01,-1.436500e-01,-1.675465e-01,-1.754237e-01,-1.460426e-01,-2.443200e-01,-2.621131e-01,-1.962041e-01,-5.030120e-02,-7.924855e-02,-1.458125e-01,-1.517788e-01,-1.737374e-01,-1.710204e-01,-3.621250e-01,-2.650000e-01,-1.885474e-01,8.163908e-02,-3.621250e-01,-5.030120e-02
2.500000e-02,1.000240e+00,-2.567176e-01,-2.511650e-01,-3.883857e-01,-2.315556e-01,-1.084615e-01,-9.397516e-02,-6.568720e-02,-2.393793e-01,-1.443624e-01,-1.412000e-01,-1.725651e-01,-1.839548e-01,-1.606383e-01,-2.500000e-01,-2.423214e-01,-1.892245e-01,-7.873494e-02,-7.352601e-02,-1.826250e-01,-1.505769e-01,-1.614141e-01,-1.577959e-01,-3.550000e-01,-2.571176e-01,-1.890160e-01,8.066336e-02,-3.883857e-01,-6.568720e-02
2.600000e-02,1.000210e+00,-2.525954e-01,-1.916505e-01,-4.217937e-01,-2.371111e-01,-1.071538e-01,-9.456522e-02,-6.239336e-02,-2.462069e-01,-1.465101e-01,-1.444000e-01,-1.734572e-01,-1.867797e-01,-1.325957e-01,-2.483200e-01,-2.196429e-01,-2.039592e-01,-8.265060e-02,-6.953757e-02,-1.856875e-01,-1.491346e-01,-1.680808e-01,-1.506122e-01,-3.477500e-01,-2.494706e-01,-1.863358e-01,8.295645e-02,-4.217937e-01,-6.239336e-02
2.700000e-02,1.000180e+00,-2.593893e-01,-1.490291e-01,-4.500000e-01,-2.401111e-01,-1.078462e-01,-9.301242e-02,-6.000000e-02,-2.370345e-01,-1.742282e-01,-1.487500e-01,-1.711524e-01,-1.729379e-01,-1.048511e-01,-2.323200e-01,-2.058929e-01,-2.211837e-01,-8.879518e-02,-7.098266e-02,-1.920000e-01,-1.432692e-01,-1.802020e-01,-1.474286e-01,-3.457500e-01,-2.537647e-01,-1.854138e-01,8.685681e-02,-4.500000e-01,-6.000000e-02
2.800000e-02,1.000090e+00,-2.686260e-01,-1.757282e-01,-4.714798e-01,-2.353333e-01,-1.107308e-01,-9.394410e-02,-6.168246e-02,-2.186897e-01,-1.851678e-01,-1.493000e-01,-1.677695e-01,-1.677966e-01,-1.099149e-01,-2.216000e-01,-1.961905e-01,-2.216735e-01,-8.493976e-02,-7.578035e-02,-1.865000e-01,-1.399038e-01,-1.651515e-01,-1.640816e-01,-3.566250e-01,-2.667647e-01,-1.873072e-01,8.966810e-02,-4.714798e-01,-6.168246e-02
2.900000e-02,1.000200e+00,-2.683206e-01,-2.289320e-01,-4.857848e-01,-2.321111e-01,-1.136923e-01,-9.487578e-02,-6.386256e-02,-2.351724e-01,-1.654362e-01,-1.459500e-01,-1.688476e-01,-1.781356e-01,-1.125532e-01,-2.056800e-01,-1.882440e-01,-2.102041e-01,-8.253012e-02,-8.121387e-02,-1.798750e-01,-1.340385e-01,-1.505556e-01,-1.673469e-01,-3.635000e-01,-2.712353e-01,-1.886707e-01,9.239139e-02,-4.857848e-01,-6.386256e-02
3.000000e-02,1.000220e+00,-2.625954e-01,-2.529126e-01,-5.120628e-01,-2.283333e-01,-1.131538e-01,-9.580745e-02,-6.388626e-02,-3.217241e-01,-1.650336e-01,-1.418000e-01,-1.711152e-01,-1.846328e-01,-1.061702e-01,-1.916800e-01,-1.841667e-01,-2.006939e-01,-1.210241e-01,-8.034682e-02,-1.964375e-01,-1.316827e-01,-1.528283e-01,-1.608163e-01,-3.628750e-01,-2.652941e-01,-1.944614e-01,9.800099e-02,-5.120628e-01,-6.388626e-02
3.100000e-02,1.000220e+00,-2.583969e-01,-2.383495e-01,-5.320179e-01,-2.334444e-01,-1.103846e-01,-9.537267e-02,-6.265403e-02,-3.973793e-01,-1.742953e-01,-1.380500e-01,-1.708550e-01,-1.827684e-01,-1.174894e-01,-2.249600e-01,-1.821131e-01,-2.037959e-01,-1.934940e-01,-7.728324e-02,-2.080625e-01,-1.428365e-01,-1.274242e-01,-1.618367e-01,-3.628750e-01,-2.535294e-01,-2.020695e-01,1.042623e-01,-5.320179e-01,-6.265403e-02
3.200000e-02,1.000110e+00,-2.599237e-01,-2.159223e-01,-5.271749e-01,-2.431111e-01,-1.122692e-01,-9.416149e-02,-6.146919e-02,-4.500000e-01,-1.863758e-01,-1.377000e-01,-1.711152e-01,-1.701130e-01,-9.595745e-02,-2.632000e-01,-1.793750e-01,-2.115918e-01,-2.537952e-01,-7.502890e-02,-2.019375e-01,-1.568269e-01,-1.100000e-01,-1.657551e-01,-3.605000e-01,-2.457059e-01,-2.062087e-01,1.101297e-01,-5.271749e-01,-6.146919e-02
3.300000e-02,1.000050e+00,-2.622901e-01,-2.179612e-01,-5.184753e-01,-2.431111e-01,-1.143077e-01,-9.254658e-02,-6.274882e-02,-4.631034e-01,-1.811409e-01,-1.410000e-01,-1.732714e-01,-1.691525e-01,-9.885106e-02,-2.608000e-01,-1.736607e-01,-2.028571e-01,-2.974096e-01,-6.895954e-02,-2.156250e-01,-1.607692e-01,-1.328788e-01,-1.726939e-01,-3.520000e-01,-2.521765e-01,-2.094913e-01,1.102893e-01,-5.184753e-01,-6.274882e-02
3.400000e-02,1.000250e+00,-2.642748e-01,-2.385437e-01,-5.052915e-01,-2.384444e-01,-1.084615e-01,-9.027950e-02,-6.516588e-02,-4.662069e-01,-1.513423e-01,-1.441500e-01,-1.746468e-01,-1.739548e-01,-1.225532e-01,-2.451200e-01,-1.661012e-01,-1.904490e-01,-3.093976e-01,-6.393064e-02,-2.200625e-01,-1.635577e-01,-1.325758e-01,-1.841633e-01,-3.372500e-01,-2.641765e-01,-2.091708e-01,1.087413e-01,-5.052915e-01,-6.393064e-02
3.500000e-02,1.000220e+00,-2.589313e-01,-2.569903e-01,-4.833632e-01,-2.372222e-01,-1.000769e-01,-9.027950e-02,-6.620853e-02,-4.498621e-01,-1.407383e-01,-1.450500e-01,-1.774721e-01,-1.766667e-01,-1.267660e-01,-2.404800e-01,-1.588690e-01,-1.883265e-01,-3.156024e-01,-5.699422e-02,-2.114375e-01,-1.633173e-01,-1.438384e-01,-1.864898e-01,-3.175000e-01,-2.678824e-01,-2.066819e-01,1.047097e-01,-4.833632e-01,-5.699422e-02
3.600000e-02,1.000200e+00,-2.577863e-01,-2.610680e-01,-4.579372e-01,-2.344444e-01,-9.153846e-02,-9.251553e-02,-6.644550e-02,-4.152414e-01,-1.583893e-01,-1.470500e-01,-1.793309e-01,-1.689266e-01,-1.421277e-01,-2.572000e-01,-1.533631e-01,-2.008980e-01,-3.208434e-01,-4.936416e-02,-1.883125e-01,-1.633654e-01,-1.591414e-01,-1.856735e-01,-2.972500e-01,-2.662941e-01,-2.047711e-01,9.809596e-02,-4.579372e-01,-4.936416e-02
3.700000e-02,1.000290e+00,-2.641221e-01,-2.485437e-01,-4.227803e-01,-2.302222e-01,-8.780769e-02,-9.580745e-02,-6.471564e-02,-3.987586e-01,-1.815436e-01,-1.457500e-01,-1.695911e-01,-1.602260e-01,-1.404681e-01,-2.900800e-01,-1.495536e-01,-2.186531e-01,-3.338554e-01,-5.809249e-02,-1.738125e-01,-1.703846e-01,-1.454040e-01,-1.785714e-01,-3.112500e-01,-2.617647e-01,-2.042399e-01,9.518009e-02,-4.227803e-01,-5.809249e-02
3.800000e-02,1.000180e+00,-2.751145e-01,-2.275728e-01,-3.955605e-01,-2.102222e-01,-9.934615e-02,-9.661491e-02,-6.559242e-02,-3.900690e-01,-1.840268e-01,-1.436500e-01,-1.582528e-01,-1.628249e-01,-1.253617e-01,-2.847200e-01,-1.433631e-01,-2.185306e-01,-3.581928e-01,-7.763006e-02,-1.772500e-01,-1.683173e-01,-1.593434e-01,-1.677143e-01,-3.593750e-01,-2.591765e-01,-2.044926e-01,9.470366e-02,-3.955605e-01,-6.559242e-02
3.900000e-02,1.000160e+00,-2.758015e-01,-1.939806e-01,-3.857399e-01,-1.763333e-01,-1.165769e-01,-9.465839e-02,-6.514218e-02,-3.597241e-01,-1.673154e-01,-1.461500e-01,-1.504089e-01,-1.780226e-01,-1.396170e-01,-2.351200e-01,-1.329167e-01,-2.070612e-01,-3.604819e-01,-9.000000e-02,-1.935625e-01,-1.494712e-01,-1.840909e-01,-1.615102e-01,-3.867500e-01,-2.614118e-01,-2.004936e-01,9.123251e-02,-3.867500e-01,-6.514218e-02
4.000000e-02,1.000140e+00,-2.743511e-01,-1.826214e-01,-3.769955e-01,-1.673333e-01,-1.216154e-01,-9.183230e-02,-5.919431e-02,-3.342069e-01,-1.536913e-01,-1.470500e-01,-1.442751e-01,-1.850847e-01,-1.354894e-01,-2.267200e-01,-1.208929e-01,-2.031429e-01,-3.277108e-01,-9.514451e-02,-2.022500e-01,-1.343750e-01,-1.785354e-01,-1.634694e-01,-3.957500e-01,-2.638824e-01,-1.952339e-01,8.864526e-02,-3.957500e-01,-5.919431e-02
4.100000e-02,1.000210e+00,-2.671756e-01,-2.224272e-01,-3.591480e-01,-2.043333e-01,-1.198846e-01,-9.155280e-02,-5.578199e-02,-3.050345e-01,-1.596644e-01,-1.491000e-01,-1.562825e-01,-1.790960e-01,-1.208511e-01,-2.301600e-01,-1.098512e-01,-2.041633e-01,-2.826506e-01,-9.225434e-02,-1.926250e-01,-1.275481e-01,-1.805556e-01,-1.723673e-01,-3.866250e-01,-2.651176e-01,-1.930938e-01,8.293247e-02,-3.866250e-01,-5.578199e-02
4.200000e-02,1.000150e+00,-2.719847e-01,-3.686408e-01,-3.330942e-01,-2.555556e-01,-1.208462e-01,-9.459627e-02,-5.177725e-02,-2.760690e-01,-1.704698e-01,-1.543500e-01,-1.768773e-01,-1.705085e-01,-1.149787e-01,-2.060800e-01,-1.039583e-01,-2.054694e-01,-2.524096e-01,-8.583815e-02,-1.721875e-01,-1.283173e-01,-1.667677e-01,-1.785306e-01,-3.767500e-01,-2.625882e-01,-1.957769e-01,8.622171e-02,-3.767500e-01,-5.177725e-02
4.300000e-02,1.000150e+00,-2.780916e-01,-4.690291e-01,-3.068610e-01,-2.887778e-01,-1.232308e-01,-9.618012e-02,-5.331754e-02,-2.664828e-01,-1.638255e-01,-1.504500e-01,-1.811524e-01,-1.675706e-01,-1.117447e-01,-2.200800e-01,-1.004167e-01,-2.060816e-01,-2.510843e-01,-9.179191e-02,-1.747500e-01,-1.437500e-01,-1.450000e-01,-2.143265e-01,-3.891250e-01,-2.584118e-01,-2.021472e-01,9.663511e-02,-4.690291e-01,-5.331754e-02
4.400000e-02,1.000210e+00,-2.664122e-01,-5.801942e-01,-2.973094e-01,-2.822222e-01,-1.265385e-01,-9.950311e-02,-6.327014e-02,-2.517241e-01,-1.499329e-01,-1.364500e-01,-1.732714e-01,-1.731638e-01,-1.197872e-01,-2.163200e-01,-9.672619e-02,-2.012653e-01,-2.631928e-01,-9.381503e-02,-1.905625e-01,-1.446635e-01,-1.408081e-01,-2.541633e-01,-4.011250e-01,-2.575882e-01,-2.075004e-01,1.108070e-01,-5.801942e-01,-6.327014e-02
4.500000e-02,1.000210e+00,-2.444275e-01,-6.547573e-01,-2.984305e-01,-2.664444e-01,-1.204615e-01,-1.005280e-01,-6.928910e-02,-2.431724e-01,-1.460403e-01,-1.241500e-01,-1.684758e-01,-1.788136e-01,-1.279574e-01,-1.912800e-01,-9.520833e-02,-1.990612e-01,-2.721084e-01,-7.867052e-02,-1.980000e-01,-1.386058e-01,-1.479798e-01,-2.880408e-01,-3.683750e-01,-2.622941e-01,-2.076072e-01,1.206580e-01,-6.547573e-01,-6.928910e-02
4.600000e-02,1.000110e+00,-2.320611e-01,-7.077670e-01,-2.991031e-01,-2.663333e-01,-1.035769e-01,-9.378882e-02,-6.890995e-02,-2.422759e-01,-1.607383e-01,-1.159000e-01,-1.718959e-01,-1.761582e-01,-1.197447e-01,-2.299200e-01,-9.794643e-02,-2.079592e-01,-2.651807e-01,-6.658960e-02,-1.890000e-01,-1.396635e-01,-1.557576e-01,-3.247347e-01,-3.435000e-01,-2.686471e-01,-2.102980e-01,1.301438e-01,-7.077670e-01,-6.658960e-02
4.700000e-02,1.000130e+00,-2.296947e-01,-7.882524e-01,-2.953812e-01,-2.773333e-01,-9.161538e-02,-8.450311e-02,-6.973934e-02,-2.332414e-01,-1.793289e-01,-1.196000e-01,-1.883643e-01,-1.762712e-01,-1.411064e-01,-2.483200e-01,-1.015179e-01,-2.172245e-01,-2.501807e-01,-5.872832e-02,-1.734375e-01,-1.461058e-01,-1.837879e-01,-3.544082e-01,-3.323750e-01,-2.722353e-01,-2.171980e-01,1.435244e-01,-7.882524e-01,-5.872832e-02
4.800000e-02,1.000260e+00,-2.515267e-01,-8.509709e-01,-2.880717e-01,-2.668889e-01,-8.873077e-02,-7.599379e-02,-7.189573e-02,-2.281379e-01,-1.843624e-01,-1.449500e-01,-1.967286e-01,-1.775706e-01,-1.902128e-01,-2.543200e-01,-9.750000e-02,-2.127347e-01,-2.437952e-01,-4.381503e-02,-1.748125e-01,-1.568750e-01,-2.330808e-01,-3.750612e-01,-2.952500e-01,-2.668824e-01,-2.237570e-01,1.529788e-01,-8.509709e-01,-4.381503e-02
4.900000e-02,1.000340e+00,-2.820611e-01,-8.579612e-01,-2.928251e-01,-2.304444e-01,-9.426923e-02,-7.434783e-02,-7.324645e-02,-2.297241e-01,-1.744966e-01,-1.620000e-01,-1.746840e-01,-1.750282e-01,-2.476596e-01,-2.740800e-01,-8.964286e-02,-2.006531e-01,-2.436145e-01,-5.601156e-02,-1.931250e-01,-1.656731e-01,-2.756061e-01,-3.840408e-01,-3.042500e-01,-2.621765e-01,-2.299009e-01,1.545328e-01,-8.579612e-01,-5.601156e-02
5.000000e-02,1.000100e+00,-2.806870e-01,-8.561165e-01,-3.100448e-01,-1.900000e-01,-1.031538e-01,-8.453416e-02,-7.502370e-02,-2.229655e-01,-1.595973e-01,-1.634500e-01,-1.565056e-01,-1.736723e-01,-3.102979e-01,-2.575200e-01,-7.967262e-02,-1.936327e-01,-2.496988e-01,-6.398844e-02,-2.113125e-01,-1.718750e-01,-3.164141e-01,-3.936735e-01,-3.326250e-01,-2.585882e-01,-2.339604e-01,1.567783e-01,-8.561165e-01,-6.398844e-02
5.100000e-02,1.000200e+00,-2.622137e-01,-8.243689e-01,-3.136323e-01,-1.621111e-01,-9.965385e-02,-1.032919e-01,-6.630332e-02,-2.221379e-01,-1.602013e-01,-1.558500e-01,-1.603717e-01,-1.689831e-01,-3.560426e-01,-2.676000e-01,-6.982143e-02,-1.986531e-01,-2.530120e-01,-5.791908e-02,-2.184375e-01,-1.700481e-01,-3.714646e-01,-4.084082e-01,-3.148750e-01,-2.524706e-01,-2.349113e-01,1.556627e-01,-8.243689e-01,-5.791908e-02
