x,5
0.4094,10.0827
0.633,10.9115
1.0108,11.9838
1.6229,12.6634
2.6479,13.99
4.0502,14.3529
6.4677,14.2508
10.218,15.5592
15.883,16.6392
25.092,16.2779
40.94,16.847

x,10
0.3964,18.859
0.63984,18.558
1,19.266
1.5713,18.461
2.6195,19.856
4.0069,19.14
6.3984,19.752
10.054,20.811
15.969,23.198
25.5,23.377
40.72,22.802

x,20
0.39427,30.863
0.633,27.295
0.9893,29.713
1.5969,25.89
2.6055,27.439
4.0285,26.137
6.3984,25.569
10,25.389
15.798,25.968
25.363,26.091
40.069,25.676

x,30
0.39216,32.946
0.6162,31.662
0.9893,31.812
1.5629,29.503
2.5776,28.945
3.9854,29.257
6.33,28.2
10.054,28
15.713,28.81
25.227,28.436
39.64,28.318

x,40
0.39854,38.785
0.633,38.168
0.9893,36.034
1.5883,34.938
2.5638,34.177
4.0285,33.14
6.2622,32.039
10.054,31.905
15.883,31.305
25.227,31.083
40.285,29.871

x,60
0.6296,41.846
1,40.695
1.5798,40.048
2.6479,39.289
4.0069,37.874
6.3641,37.162
10.384,36.895
15.883,36.312
25.092,35.313
40.285,35.375
